case:concept:name,Next_activity,Next_resource
201812007788,Service closure Request with BO responsibility,BOCSER
201812007839,,
201812007853,,
201812008090,,
201812008149,,
201812008346,,
201812008642,Evaluating Request (WITH registered letter),00341
201812008657,Service closure Request with network responsibility,00120
201812008694,,
201812008702,Service closure Request with BO responsibility,00849
201812008708,Service closure Request with BO responsibility,00848
201812008800,,
201812008953,,
201812009363,,
201812009485,,
201812009515,,
201812009556,Service closure Request with BO responsibility,00854
201812009573,,
201812009645,Service closure Request with BO responsibility,00848
201812009682,,
201812009703,,
201812009725,,
201812009750,Evaluating Request (WITH registered letter),00594
201812009753,Service closure Request with network responsibility,00119
20182005961,,
20182009106,,
20183007131,,
20184001796,Service closure Request with BO responsibility,BOC
20185003342,Pending Liquidation Request,BOCSER
20186002647,,
20186005840,,
20186007767,Service closure Request with network responsibility,00119
20187001795,Pending Request for Reservation Closure,BOC
20187002397,,
20187003190,Service closure Request with BO responsibility,BOC
20187003641,Evaluating Request (WITH registered letter),00045
20187006392,,
20187006846,,
20187007250,,
20187010782,,
20188002087,,
20188002441,Service closure Request with BO responsibility,00854
20188002645,Service closure Request with BO responsibility,00848
20188005486,Evaluating Request (WITH registered letter),00594
20189001829,,
20189003084,Service closure Request with BO responsibility,00842
20189003486,Service closure Request with BO responsibility,00854
20189004803,Pending Request for Reservation Closure,BOC
20189006540,,
20189007102,Service closure Request with network responsibility,00119
20189007821,Evaluating Request (NO registered letter),00045
20189007982,,
20189008206,,
20189009645,,
20191000037,,
20191000127,Service closure Request with network responsibility,00071
20191000242,Evaluating Request (WITH registered letter),00119
20191000255,Evaluating Request (NO registered letter),00491
20191000260,Pending Request for Reservation Closure,SDCRAP
20191000269,Service closure Request with BO responsibility,00854
20191000366,Evaluating Request (WITH registered letter),00341
20191000380,,
20191000382,Evaluating Request (NO registered letter),00045
20191000433,,
20191000490,,
20191000535,Pending Liquidation Request,BOC
20191000546,,
20191000553,,
20191000568,Service closure Request with BO responsibility,00854
20191000676,,
20191000751,Evaluating Request (WITH registered letter),00341
20191000782,Evaluating Request (NO registered letter),00045
20191000845,,
20191000920,,
20191000928,,
20191000957,,
20191001061,,
20191001073,,
20191001178,,
20191001209,,
20191001270,,
20191001457,,
20191001560,Evaluating Request (WITH registered letter),00119
20191001584,,
20191001595,,
20191001604,,
20191001611,,
20191001699,,
20191001826,Evaluating Request (WITH registered letter),00594
20191001846,,
20191001877,,
20191001909,Pending Liquidation Request,BOC
20191001991,,
20191001992,Service closure Request with BO responsibility,BOC
20191002027,,
20191002029,,
20191002074,,
20191002078,,
20191002091,,
20191002111,,
20191002163,,
20191002211,Pending Request for Reservation Closure,BOC
20191002216,Pending Request for Reservation Closure,BOC
20191002277,,
20191002297,Evaluating Request (NO registered letter),00594
20191002394,,
20191002483,Evaluating Request (WITH registered letter),00712
20191002503,,
20191002511,,
20191002521,,
20191002534,Pending Liquidation Request,BOC
20191002537,Service closure Request with BO responsibility,00848
20191002706,Service closure Request with BO responsibility,00848
20191002742,,
20191002745,,
20191002751,,
20191002759,,
20191002920,Pending Request for Reservation Closure,BOC
20191002939,,
20191002953,,
20191002956,Evaluating Request (NO registered letter),00045
20191002981,Pending Liquidation Request,BOCSER
20191003000,Service closure Request with network responsibility,00119
20191003019,,
20191003043,,
20191003077,,
20191003263,Evaluating Request (NO registered letter),00491
20191003312,,
20191003315,,
20191003440,Service closure Request with network responsibility,00119
20191003465,Evaluating Request (NO registered letter),00491
20191003502,,
20191003540,Service closure Request with BO responsibility,00842
20191003568,,
20191003594,,
20191003680,,
20191003699,,
20191003724,,
20191003755,Service closure Request with BO responsibility,00849
20191003756,Service closure Request with BO responsibility,00835
20191003759,,
20191003785,,
20191003861,,
20191003909,,
20191003938,,
20191004011,,
20191004025,,
20191004038,,
20191004043,,
20191004048,,
20191004109,,
20191004146,Service closure Request with BO responsibility,BOC
20191004208,Pending Request for Reservation Closure,SDCRAP
20191004220,,
20191004224,,
20191004227,,
20191004251,Service closure Request with BO responsibility,00842
20191004267,Service closure Request with BO responsibility,BOC
20191004286,Service closure Request with BO responsibility,BOC
20191004364,Service closure Request with BO responsibility,BOC
20191004374,Evaluating Request (WITH registered letter),00045
20191004402,,
20191004432,,
20191004440,Evaluating Request (NO registered letter),00045
20191004500,,
20191004550,Service closure Request with network responsibility,00071
20191004556,,
20191004566,Service closure Request with network responsibility,00119
20191004680,,
20191004710,,
20191004805,,
20191004843,Service closure Request with network responsibility,00341
20191004854,,
20191004869,,
20191004891,,
20191004909,Service closure Request with network responsibility,00071
20191004957,,
20191004983,Service closure Request with BO responsibility,00849
20191005120,,
20191005134,,
20191005248,,
20191005294,,
20191005303,,
20191005314,,
20191005347,Service closure Request with network responsibility,00119
20191005360,Evaluating Request (NO registered letter),00594
20191005375,,
20191005395,,
20191005409,,
20191005427,,
20191005428,Service closure Request with network responsibility,00119
20191005462,,
20191005480,,
20191005537,,
20191005557,,
20191005567,,
20191005632,,
20191005637,Evaluating Request (WITH registered letter),00594
20191005681,,
20191005698,,
20191005733,,
20191005769,Service closure Request with network responsibility,00119
20191005838,Pending Request for Reservation Closure,BOC
20191005903,,
20191005922,,
20191005924,Service closure Request with BO responsibility,00854
20191005966,,
20191006023,,
20191006058,Evaluating Request (WITH registered letter),00119
20191006064,,
20191006077,,
20191006078,,
20191006098,Evaluating Request (NO registered letter),00045
20191006110,,
20191006142,Evaluating Request (WITH registered letter),00045
20191006145,,
20191006188,Evaluating Request (WITH registered letter),00594
20191006203,Service closure Request with BO responsibility,00854
20191006207,Service closure Request with network responsibility,00071
20191006210,Pending Request for Reservation Closure,BOC
20191006217,,
20191006233,Evaluating Request (WITH registered letter),00594
20191006273,Evaluating Request (NO registered letter),00045
20191006292,,
20191006301,,
20191006309,,
20191006333,Service closure Request with BO responsibility,00854
20191006358,Evaluating Request (NO registered letter),00491
20191006382,Service closure Request with network responsibility,00119
20191006394,Evaluating Request (WITH registered letter),00594
20191006436,,
20191006502,Pending Request for Reservation Closure,BOC
20191006520,Evaluating Request (NO registered letter),00045
20191006539,,
20191006585,,
20191006608,,
20191006655,,
20191006661,,
20191006747,Evaluating Request (WITH registered letter),00594
20191006756,Evaluating Request (NO registered letter),00045
20191006771,Evaluating Request (NO registered letter),00045
20191006784,Service closure Request with BO responsibility,00854
20191006788,,
20191006789,,
20191006870,,
20191006871,Evaluating Request (NO registered letter),00491
20191006880,Service closure Request with BO responsibility,00842
20191006886,,
20191006920,Evaluating Request (WITH registered letter),00712
20191006922,,
20191006956,Evaluating Request (NO registered letter),00045
20191006987,,
20191007056,Evaluating Request (WITH registered letter),00045
20191007068,,
20191007079,Service closure Request with network responsibility,00341
20191007149,,
20191007166,,
20191007291,,
20191007305,,
20191007344,,
20191007413,Pending Request for Reservation Closure,BOC
20191007453,,
20191007463,,
20191007469,Evaluating Request (WITH registered letter),00045
20191007472,Service closure Request with network responsibility,00119
20191007481,Evaluating Request (WITH registered letter),00045
20191007501,,
20191007510,Pending Request for Reservation Closure,BOC
20191007558,Pending Liquidation Request,BOC
20191007560,,
20191007564,,
20191007570,,
20191007587,,
20191007597,Evaluating Request (NO registered letter),00045
20191007623,,
20191007651,,
20191007666,,
20191007668,,
20191007674,,
20191007718,Evaluating Request (NO registered letter),00491
20191007810,,
20191007859,Service closure Request with BO responsibility,00854
20191007866,,
20191007873,,
20191007894,Pending Request for Reservation Closure,BOC
20191007895,,
20191007901,Evaluating Request (NO registered letter),00045
20191007903,Service closure Request with network responsibility,00119
20191007908,Evaluating Request (NO registered letter),00045
20191007911,,
20191007912,,
20191007948,,
20191007964,,
20191007970,,
20191007975,,
20191007993,,
20191008000,Service closure Request with BO responsibility,00854
20191008019,Service closure Request with BO responsibility,BOC
20191008041,,
20191008066,Evaluating Request (WITH registered letter),00594
20191008071,,
20191008074,,
20191008076,,
20191008079,,
20191008080,Evaluating Request (WITH registered letter),00594
20191008096,,
20191008111,Pending Liquidation Request,BOC
20191008116,Evaluating Request (WITH registered letter),00594
20191008140,,
20191008155,,
20191008169,,
20191008273,,
20191008283,Authorization Requested,00594
20191008295,,
20191008323,Service closure Request with network responsibility,00119
20191008334,,
20191008335,,
20191008349,,
20191008358,,
20191008359,,
20191008362,,
20191008363,,
20191008378,,
20191008380,Evaluating Request (NO registered letter),00045
20191008388,,
20191008393,,
20191008402,,
20191008415,,
20191008420,Evaluating Request (NO registered letter),00491
20191008442,,
20191008443,Pending Liquidation Request,BOC
20191008445,,
20191008446,,
20191008454,,
20191008456,,
20191008469,,
20191008473,,
20191008481,,
20191008500,Pending Request for Reservation Closure,BOC
20191008537,,
20191008564,Authorization Requested,00594
20191008566,Evaluating Request (WITH registered letter),00045
20191008612,,
20191008645,Evaluating Request (NO registered letter),00071
20191008646,Evaluating Request (NO registered letter),00045
20191008668,Evaluating Request (WITH registered letter),00594
20191008691,,
20191008693,,
20191008720,,
20191008742,Pending Request for Reservation Closure,BOC
20191008751,,
20191008755,Evaluating Request (NO registered letter),00045
20191008774,,
20191008797,,
20191008808,,
20191008812,,
20191008816,,
20191008827,Pending Request for Reservation Closure,BOC
20191008833,Evaluating Request (WITH registered letter),00594
20191008838,,
20191008840,,
20191008846,Service closure Request with network responsibility,00119
20191008862,Pending Request for Reservation Closure,BOC
20191008891,Evaluating Request (WITH registered letter),00594
20191008913,Service closure Request with BO responsibility,00854
20191008924,Service closure Request with network responsibility,00119
20191008932,,
20191008940,Evaluating Request (WITH registered letter),00594
20191008960,,
20191008965,,
20191008973,Service closure Request with network responsibility,00752
20191008981,Evaluating Request (WITH registered letter),00594
20191008983,,
20191008985,Evaluating Request (WITH registered letter),00045
20191008989,Evaluating Request (NO registered letter),00045
20191008994,,
20191008995,Evaluating Request (WITH registered letter),00594
20191009007,,
20191009021,,
20191009058,Evaluating Request (WITH registered letter),00594
20191009071,,
20191009078,Service closure Request with network responsibility,00119
20191009080,,
20191009081,,
20191009087,,
20191009105,,
20191009106,Authorization Requested,00594
20191009120,Authorization Requested,00594
20191009140,Pending Request for Reservation Closure,BOC
20191009168,Evaluating Request (WITH registered letter),00045
20191009183,,
20191009224,,
20191009239,,
20191009269,,
20191009273,,
20191009284,,
20191009285,Service closure Request with network responsibility,00119
20191009303,Service closure Request with BO responsibility,00854
20191009316,,
20191009322,,
20191009331,,
20191009378,Service closure Request with BO responsibility,00854
20191009379,Evaluating Request (NO registered letter),00045
20191009382,Service closure Request with BO responsibility,00854
20191009391,,
20191009423,,
20191009426,Pending Request for Reservation Closure,BOC
20191009436,,
20191009437,,
20191009442,,
20191009443,,
20191009445,,
20191009465,,
20191009485,Service closure Request with network responsibility,00119
20191009496,,
20191009505,Evaluating Request (NO registered letter),00045
20191009519,,
20191009524,,
20191009525,Pending Request for Reservation Closure,SDCRAP
20191009535,Service closure Request with BO responsibility,00854
20191009542,,
20191009581,,
20191009585,,
20191009592,,
20191009599,Pending Request for Reservation Closure,SDCRAP
20191009616,Service closure Request with network responsibility,00119
20191009626,,
20191009630,,
20191009638,,
20191009677,Evaluating Request (NO registered letter),00491
20191009680,,
20191009681,Evaluating Request (NO registered letter),00045
20191009686,,
20191009711,,
20191009713,Service closure Request with BO responsibility,BOC
20191009721,,
20191009722,,
20191009727,Service closure Request with BO responsibility,00849
20191009734,,
20191009739,,
20191009759,,
20191009788,,
20191009789,,
20191009797,,
20191009815,,
20191009817,Evaluating Request (WITH registered letter),00594
20191009819,Service closure Request with network responsibility,00119
20191009830,,
20191009831,,
20191009836,,
20191009841,,
20191009850,,
20191009868,,
20191009939,,
20191009945,Evaluating Request (NO registered letter),00491
20191009948,,
20191009969,,
20191009973,,
20191009979,,
20191009982,,
20191009984,,
20191010024,Evaluating Request (NO registered letter),00045
20191010030,Pending Request for Reservation Closure,SDCRAP
20191010039,,
20191010046,Pending Request for Reservation Closure,BOCCRF
20191010048,,
20191010053,Service closure Request with BO responsibility,BOC
20191010054,Pending Request for Reservation Closure,SDCRAP
20191010056,,
20191010059,Service closure Request with BO responsibility,BOC
20191010079,,
20191010088,,
20191010116,,
20191010121,Service closure Request with BO responsibility,00835
20191010124,,
20191010126,Evaluating Request (NO registered letter),00045
20191010151,,
20191010155,,
20191010159,Service closure Request with BO responsibility,00842
20191010179,,
20191010185,Service closure Request with BO responsibility,00854
20191010206,,
20191010208,Service closure Request with BO responsibility,00842
20191010213,Evaluating Request (NO registered letter),00594
20191010218,,
20191010237,,
20191010241,Evaluating Request (NO registered letter),00045
20191010250,Service closure Request with BO responsibility,00848
20191010271,Pending Request for Reservation Closure,SDCRAP
20191010273,Pending Request for Reservation Closure,BOC
20191010278,Evaluating Request (WITH registered letter),00045
20191010279,,
20191010281,Service closure Request with BO responsibility,00842
20191010286,Evaluating Request (NO registered letter),00045
20191010289,Service closure Request with BO responsibility,00854
20191010292,,
20191010296,,
20191010299,Service closure Request with BO responsibility,00849
20191010305,,
20191010322,Service closure Request with BO responsibility,00854
20191010328,,
20191010329,,
20191010335,,
20191010347,,
20191010350,Evaluating Request (NO registered letter),00045
20191010367,,
20191010394,,
20191010408,,
20191010411,,
20191010414,,
20191010418,,
20191010421,Evaluating Request (NO registered letter),00045
20191010430,,
20191010433,,
20191010448,,
20191010483,,
20191010484,Service closure Request with network responsibility,00341
20191010497,,
20191010506,,
20191010510,,
20191010512,,
20191010514,Evaluating Request (WITH registered letter),00712
20191010516,,
20191010529,,
20191010532,Evaluating Request (WITH registered letter),00712
20191010543,,
20191010555,,
20191010563,Service closure Request with BO responsibility,00842
20191010564,,
20191010565,Pending Request for Reservation Closure,SDCRAP
20191010567,,
20191010580,,
20191010582,,
20191010585,,
20191010593,Service closure Request with BO responsibility,00835
20191010600,Evaluating Request (NO registered letter),00045
20191010603,Evaluating Request (WITH registered letter),00594
20191010606,,
20191010609,,
20191010610,,
20191010611,,
20191010613,,
20191010619,,
20191010620,,
20191010628,,
20191010631,Service closure Request with BO responsibility,00854
20191010640,,
20191010647,,
20191010699,,
20191010712,,
20191010724,,
20191010725,,
20191010733,,
20191010745,,
20191010749,,
20191010754,,
20191010755,,
20191010764,,
20191010782,,
20191010795,,
20191010801,,
20191010808,,
20191010818,,
20191010820,,
20191010821,,
20191010841,,
20191010843,,
20191010846,,
20191010862,,
20191010875,,
20191010878,Evaluating Request (NO registered letter),00045
20191010879,Evaluating Request (NO registered letter),00491
20191010881,Service closure Request with network responsibility,00594
20191010888,,
20191010896,,
20191010902,,
20191010904,,
20191010911,Evaluating Request (WITH registered letter),00045
20191010920,,
20191010932,,
20191010936,Evaluating Request (NO registered letter),00594
20191010937,Service closure Request with BO responsibility,00854
20191010950,,
20191010976,Evaluating Request (NO registered letter),00045
20191010981,,
20191010988,,
20191010991,,
20191010994,,
20191011006,Evaluating Request (NO registered letter),00491
20191011012,,
20191011018,,
20191011019,,
20191011026,,
20191011033,,
20191011038,,
20191011044,Evaluating Request (NO registered letter),00594
20191011051,,
20191011054,,
20191011057,Service closure Request with BO responsibility,BOC
20191011062,,
20191011067,,
20191011069,,
20191011070,Service closure Request with BO responsibility,BOCSER
20191011071,Service closure Request with BO responsibility,BOC
20191011098,,
20191011113,,
20191011125,,
20191011126,,
20191011127,,
20191011128,,
20191011143,,
20191011155,,
20191011157,,
20191011158,,
20191011161,,
20191011173,Service closure Request with network responsibility,00119
20191011176,,
20191011177,,
20191011178,,
20191011196,,
20191011207,,
20191011209,Service closure Request with BO responsibility,00848
20191011211,,
20191011221,,
20191011225,,
20191011232,Pending Request for Reservation Closure,BOC
20191011258,,
20191011264,Service closure Request with network responsibility,00119
20191011267,,
20191011272,,
20191011273,,
20191011277,,
20191011291,Evaluating Request (NO registered letter),00624
20191011292,,
20191011306,,
20191011315,,
20191011319,Service closure Request with BO responsibility,BOC
20191011321,,
20191011322,,
20191011325,,
20191011353,,
20191011354,,
20191011355,Pending Request for Reservation Closure,BOCSER
20191011356,,
20191011357,,
20191011358,,
20191011359,,
20191011360,,
20191011361,,
20191011362,,
20191011363,,
20191011364,,
20191011365,,
20191011366,,
20191011367,,
20191011368,,
20191011369,,
20191011370,,
20191011371,,
20191011372,,
20191011373,,
20191011374,,
20191011375,,
20191011376,,
20191011377,,
20191011378,,
20191011379,,
20191011380,,
20191011381,,
20191011382,,
20191011383,,
20191011384,,
20191011385,,
20191011386,,
20191011387,,
20191011388,,
20191011389,,
20191011390,,
20191011391,,
20191011392,,
20191011393,,
20191011399,,
20191011404,,
20191011406,Evaluating Request (NO registered letter),00491
20191011408,Service closure Request with network responsibility,00119
20191011412,,
20191011413,,
20191011414,,
20191011417,,
20191011419,,
20191011424,,
20191011429,,
20191011434,,
20191011438,,
20191011450,Evaluating Request (WITH registered letter),00341
20191011452,,
20191011457,,
20191011463,,
20191011470,,
20191011492,,
20191011493,,
20191011494,,
20191011496,,
20191011498,,
20191011512,,
20191011514,,
20191011522,,
20191011539,,
20191011549,,
20191011553,,
20191011556,Service closure Request with network responsibility,00594
20191011559,,
20191011560,,
20191011565,,
20191011566,,
20191011570,Pending Request for Reservation Closure,BOC
20191011592,Evaluating Request (WITH registered letter),00341
20191011593,,
20191011595,,
20191011600,Evaluating Request (WITH registered letter),00045
20191011601,,
20191011604,Service closure Request with network responsibility,00119
20191011607,Authorization Requested,00594
20191011616,,
20191011617,,
20191011622,,
20191011623,,
20191011624,,
20191011638,,
20191011640,,
20191011645,Service closure Request with network responsibility,00119
20191011652,,
20191011653,Evaluating Request (WITH registered letter),00045
20191011656,Service closure Request with BO responsibility,00849
20191011665,,
20191011677,Evaluating Request (WITH registered letter),00119
20191011680,Evaluating Request (NO registered letter),00045
20191011684,,
20191011688,Authorization Requested,00594
20191011695,,
20191011702,,
20191011711,Evaluating Request (NO registered letter),00491
20191011715,,
20191011717,,
20191011718,,
20191011725,,
20191011735,,
20191011739,Service closure Request with network responsibility,00341
20191011741,,
20191011743,Evaluating Request (WITH registered letter),00594
20191011745,,
20191011749,Service closure Request with network responsibility,00341
20191011775,,
20191011778,,
20191011779,,
20191011789,,
20191011790,Authorization Requested,00594
20191011798,,
20191011800,,
20191011802,,
20191011809,,
20191011828,Authorization Requested,00594
20191011830,,
20191011835,,
20191011838,,
20191011840,,
20191011843,Service closure Request with network responsibility,00341
20191011846,,
20191011851,Evaluating Request (NO registered letter),00491
20191011855,,
20191011856,Pending Request for Reservation Closure,SDCRAP
20191011858,,
20191011862,,
20191011863,,
20191011864,Authorization Requested,00594
20191011866,Evaluating Request (WITH registered letter),00119
20191011868,,
20191011869,Evaluating Request (WITH registered letter),00119
20191011870,Evaluating Request (WITH registered letter),00712
20191011873,,
20191011878,,
20191011881,,
20191011885,,
20191011889,,
20191011890,Service closure Request with BO responsibility,BOC
20191011892,,
20191011901,,
20191011909,,
20191011918,,
20191011922,,
20191011926,Service closure Request with BO responsibility,00849
20191011931,,
20191011939,,
20191011943,Evaluating Request (NO registered letter),00045
20191011944,,
20191011948,,
20191011951,,
20191011963,,
20191011964,,
20191011968,,
20191011976,Pending Request for Reservation Closure,BOC
20191011977,,
20191011982,,
20191011983,,
20191011984,Authorization Requested,00594
20191011987,Authorization Requested,00594
20191011989,,
20191011995,,
20191011996,,
20191011997,,
20191011998,,
20191011999,,
20191012000,,
20191012001,,
20191012002,,
20191012006,Evaluating Request (WITH registered letter),00594
20191012013,,
20191012017,,
20191012018,,
20191012025,,
20191012027,,
20191012030,Service closure Request with BO responsibility,00854
20191012033,,
20191012037,,
20191012040,,
20191012049,,
20191012055,Pending Request for Reservation Closure,BOC
20191012056,,
20191012063,,
20191012066,,
20191012071,,
20191012072,,
20191012073,Pending Request for Reservation Closure,BOC
20191012077,,
20191012084,Service closure Request with network responsibility,00119
20191012093,,
20191012095,,
20191012096,,
20191012100,,
20191012107,,
20191012113,,
20191012116,,
20191012117,,
20191012119,,
20191012121,Service closure Request with BO responsibility,00854
20191012125,,
20191012126,,
20191012128,,
20191012131,Pending Request for Reservation Closure,BOC
20191012132,Service closure Request with network responsibility,00119
20191012135,,
20191012136,,
20191012141,,
20191012142,Service closure Request with network responsibility,00119
20191012148,,
20191012152,,
20191012154,,
20191012157,,
20191012166,Pending Request for Reservation Closure,BOC
20191012168,Pending Request for Reservation Closure,SDCRAP
20191012175,Service closure Request with network responsibility,00119
20191012180,,
20191012182,,
20191012184,Pending Request for Reservation Closure,SDCRAP
20191012185,,
20191012193,,
20191012195,,
20191012203,,
20191012210,,
20191012216,,
20191012218,,
20191012221,,
20191012225,,
20191012226,,
20191012235,,
20191012251,Evaluating Request (WITH registered letter),00594
20191012255,Authorization Requested,00594
20191012261,Evaluating Request (NO registered letter),00491
20191012263,Pending Request for Reservation Closure,BOC
20191012273,Evaluating Request (WITH registered letter),00045
20191012276,Evaluating Request (WITH registered letter),00594
20191012283,Evaluating Request (WITH registered letter),00119
20191012285,,
20191012293,,
20191012294,,
20191012302,,
20191012303,,
20191012305,,
20191012307,Service closure Request with network responsibility,00119
20191012313,,
20191012315,,
20191012317,,
20191012318,Service closure Request with BO responsibility,00835
20191012326,,
20191012336,,
20191012338,,
20191012341,,
20191012349,,
20191012350,,
20191012354,Evaluating Request (WITH registered letter),00119
20191012357,,
20191012359,,
20191012361,,
20191012370,,
20191012372,,
20191012378,,
20191012379,,
20191012381,Pending Request for Reservation Closure,BOC
20191012385,,
20191012386,,
20191012396,,
20191012400,,
20191012406,Pending Request for Reservation Closure,BOC
20191012408,,
20191012419,,
20191012425,Evaluating Request (NO registered letter),00045
20191012427,,
20191012428,,
20191012434,,
20191012453,Service closure Request with network responsibility,00119
20191012456,,
20191012464,,
20191012468,,
20191012473,,
20191012474,,
20191012475,,
20191012476,Pending Request for Reservation Closure,BOC
20191012477,,
20191012479,,
20191012482,,
20191012485,,
20191012486,,
20191012487,Authorization Requested,00594
20191012490,,
20191012498,,
20191012510,,
20191012511,,
20191012521,,
20191012522,,
20191012525,,
20191012526,,
20191012527,,
20191012528,,
20191012529,,
20191012530,,
20191012531,,
20191012532,,
20191012533,,
20191012534,,
20191012535,,
20191012536,,
20191012537,,
20191012538,,
20191012539,,
20191012540,,
20191012542,,
20191012547,,
20191012548,Service closure Request with BO responsibility,00854
20191012555,Evaluating Request (WITH registered letter),00045
20191012560,,
20191012569,Service closure Request with network responsibility,00119
20191012571,,
20191012573,,
20191012574,,
20191012580,,
20191012581,,
20191012585,,
20191012587,,
20191012590,,
20191012591,,
20191012595,Evaluating Request (NO registered letter),00045
20191012599,,
20191012600,,
20191012602,Service closure Request with network responsibility,00119
20191012604,,
20191012606,,
20191012607,,
20191012608,,
20191012610,,
20191012611,,
20191012613,,
20191012618,,
20191012622,,
20191012623,Evaluating Request (NO registered letter),00045
20191012629,,
20191012631,Service closure Request with BO responsibility,00854
20191012636,,
20191012638,Pending Liquidation Request,BOC
20191012640,,
20191012647,Evaluating Request (NO registered letter),00045
20191012648,,
20191012649,,
20191012651,Evaluating Request (WITH registered letter),00119
20191012656,,
20191012657,,
20191012661,,
20191012663,Evaluating Request (NO registered letter),00045
20191012664,,
20191012668,,
20191012669,,
20191012671,,
20191012673,,
20191012675,,
20191012677,Evaluating Request (WITH registered letter),00341
20191012683,,
20191012685,,
20191012687,,
20191012692,,
20191012698,,
20191012700,,
20191012708,,
20191012711,,
20191012714,,
20191012720,Evaluating Request (WITH registered letter),00594
20191012723,,
20191012726,,
20191012730,Service closure Request with BO responsibility,00854
20191012732,,
20191012733,,
20191012737,,
20191012739,,
20191012746,,
20191012747,,
20191012748,,
20191012749,,
20191012751,,
20191012752,,
20191012753,Service closure Request with BO responsibility,00842
20191012754,,
20191012755,Evaluating Request (NO registered letter),00045
20191012758,,
20191012759,Evaluating Request (WITH registered letter),00594
20191012761,,
20191012766,,
20191012767,,
20191012771,Pending Request for Reservation Closure,SDCRAP
20191012772,Evaluating Request (NO registered letter),00594
20191012776,Service closure Request with BO responsibility,00854
20191012779,Evaluating Request (NO registered letter),00045
20191012780,,
20191012781,,
20191012782,,
20191012786,,
20191012787,,
20191012788,,
20191012790,,
20191012793,,
20191012795,,
20191012796,,
20191012798,Service closure Request with BO responsibility,00854
20191012799,,
20191012800,Service closure Request with BO responsibility,00854
20191012801,,
20191012802,,
20191012807,,
20191012810,,
20191012812,,
20191012816,,
20191012817,,
20191012819,,
20191012821,,
20191012822,,
20191012834,,
20191012839,Evaluating Request (WITH registered letter),00712
20191012845,Service closure Request with BO responsibility,00835
20191012849,,
20191012851,,
20191012853,,
20191012857,,
20191012861,Evaluating Request (NO registered letter),00045
20191012864,,
20191012866,,
20191012871,Evaluating Request (NO registered letter),00045
20191012873,,
20191012877,,
20191012881,,
20191012882,,
20191012883,Evaluating Request (WITH registered letter),00341
20191012893,,
20191012894,,
20191012896,,
20191012906,,
20191012907,Evaluating Request (NO registered letter),00045
20191012910,,
20191012915,,
20191012918,,
20191012919,,
20191012922,,
20191012923,,
20191012927,,
20191012935,,
